Access,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
118,1/20/40 14:16,1/20/40 16:05,6492.948
119,1/20/40 17:08,1/20/40 18:37,5341.185
120,1/20/40 22:06,1/20/40 23:57,6708.641
121,1/21/40 1:05,1/21/40 2:40,5715.982
122,1/21/40 6:05,1/21/40 8:18,7973.488
123,1/21/40 13:43,1/21/40 15:45,7317.016
124,1/21/40 19:15,1/21/40 21:14,7119.607
125,1/21/40 22:21,1/21/40 23:51,5389.278
126,1/22/40 3:23,1/22/40 5:12,6565.215
127,1/22/40 6:15,1/22/40 7:41,5199.173
128,1/22/40 11:15,1/22/40 13:02,6416.863
129,1/22/40 14:03,1/22/40 15:28,5128.276
130,1/22/40 19:03,1/22/40 20:49,6350.842
131,1/22/40 21:49,1/22/40 23:14,5094.674
132,1/23/40 2:49,1/23/40 4:34,6316.518
133,1/23/40 5:33,1/23/40 6:58,5077.824
134,1/23/40 10:33,1/23/40 12:18,6298.922
135,1/23/40 13:18,1/23/40 14:42,5070.889
136,1/23/40 18:17,1/23/40 20:02,6291.238
137,1/23/40 21:01,1/23/40 22:26,5071.29
138,1/24/40 2:01,1/24/40 3:46,6291.738
139,1/24/40 4:45,1/24/40 6:10,5077.95
140,1/24/40 9:45,1/24/40 11:30,6299.761
141,1/24/40 12:29,1/24/40 13:54,5091.573
142,1/24/40 17:29,1/24/40 19:14,6316.207
143,1/24/40 20:14,1/24/40 21:39,5113.685
144,1/25/40 1:13,1/25/40 2:59,6344.5
145,1/25/40 3:59,1/25/40 5:25,5149.454
146,1/25/40 8:58,1/25/40 10:44,6391.889
147,1/25/40 11:45,1/25/40 13:12,5209.867
148,1/25/40 16:44,1/25/40 18:32,6479.103
149,1/25/40 19:35,1/25/40 21:03,5327.661
150,1/26/40 0:33,1/26/40 2:24,6678.798
151,1/26/40 3:31,1/26/40 5:06,5668.055
152,1/26/40 8:31,1/26/40 10:39,7700.953
153,1/26/40 12:33,1/26/40 14:53,8393.45
154,1/26/40 15:35,1/26/40 18:08,9214.253
155,1/26/40 21:39,1/26/40 23:39,7224.321
156,1/27/40 0:47,1/27/40 2:17,5410.568
157,1/27/40 5:49,1/27/40 7:39,6586.162
158,1/27/40 8:42,1/27/40 10:08,5203.446
159,1/27/40 13:42,1/27/40 15:29,6425.912
160,1/27/40 16:30,1/27/40 17:55,5128.573
161,1/27/40 21:30,1/27/40 23:16,6355.416
162,1/28/40 0:16,1/28/40 1:41,5093.352
163,1/28/40 5:16,1/28/40 7:01,6318.705
164,1/28/40 8:01,1/28/40 9:25,5075.617
165,1/28/40 13:01,1/28/40 14:46,6299.427
166,1/28/40 15:45,1/28/40 17:09,5068.2
167,1/28/40 20:45,1/28/40 22:30,6290.45
168,1/28/40 23:29,1/29/40 0:53,5068.09
169,1/29/40 4:29,1/29/40 6:14,6289.802
170,1/29/40 7:13,1/29/40 8:37,5074.347
171,1/29/40 12:12,1/29/40 13:57,6296.575
172,1/29/40 14:57,1/29/40 16:21,5087.539
173,1/29/40 19:56,1/29/40 21:41,6311.768
174,1/29/40 22:41,1/30/40 0:06,5108.941
175,1/30/40 3:40,1/30/40 5:26,6338.349
176,1/30/40 6:26,1/30/40 7:52,5143.709
177,1/30/40 11:25,1/30/40 13:11,6383.167
178,1/30/40 14:13,1/30/40 15:39,5201.962
179,1/30/40 19:11,1/30/40 20:59,6465.522
180,1/30/40 22:02,1/30/40 23:30,5313.965
